manufacturer,model_name,production_start,production_end,recall_start_date,recall_count,recall_reason
비엠더블유,BMW X3,2014-04-06,2017-05-02,2021-11-01,4283,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X4 M40d,2020-02-14,2020-03-26,2021-11-01,9,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X4,2018-06-22,2018-08-07,2021-11-01,4,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X4,2019-04-05,2020-07-17,2021-11-01,79,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X4,2014-05-21,2018-02-18,2021-11-01,4069,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X4,2014-03-03,2016-01-28,2021-11-01,108,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X5 M50d,2013-07-18,2018-06-28,2021-11-01,733,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X5,2018-08-20,2020-07-29,2021-11-01,3302,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X5,2013-07-20,2018-06-28,2021-11-01,5715,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X5,2013-07-22,2013-07-22,2021-11-01,1,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X5,2014-01-23,2015-04-12,2021-11-01,15,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X5,2014-01-11,2018-06-25,2021-11-01,1207,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 520d,2013-05-07,2014-06-30,2021-07-01,2334,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X6 M50d,2012-06-01,2014-06-05,2021-11-01,222,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X6 M50d,2014-01-08,2018-11-16,2021-11-01,722,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X6,2019-07-31,2020-07-30,2021-11-01,1457,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X6,2014-07-07,2019-01-23,2021-11-01,3724,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X6,2014-11-26,2019-05-03,2021-11-01,830,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X7,2018-12-21,2020-07-28,2021-11-01,1593,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 630d,2017-06-28,2018-09-21,2021-10-01,837,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 730d,2015-07-01,2018-10-18,2021-10-01,1547,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 730Ld,2015-06-22,2018-10-19,2021-10-01,3235,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 730Ld,2018-01-30,2018-01-30,2021-10-01,1,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X3,2017-09-06,2018-12-07,2021-10-01,301,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X4,2018-08-07,2019-01-11,2021-10-01,17,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X5,2018-08-20,2019-02-22,2021-10-01,526,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW X7,2018-07-19,2019-02-15,2021-10-01,110,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 118d,2015-05-09,2016-09-03,2021-05-03,4,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 120d,2013-11-26,2013-11-26,2021-05-03,1,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 320d,2014-03-05,2014-10-09,2021-05-03,3,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 320d,2014-02-14,2014-02-14,2021-05-03,1,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 320d,2014-01-28,2014-11-29,2021-05-03,2,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 320d,2015-07-03,2017-03-03,2021-05-03,238,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 320d,2016-09-23,2016-09-23,2021-05-03,1,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 320d,2016-07-08,2017-03-02,2021-05-03,14,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 520d,2014-07-07,2016-10-27,2021-07-01,1605,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 520d,2016-12-06,2017-02-13,2021-07-01,7,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 525d,2013-06-19,2014-05-23,2021-07-01,14,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 525d,2012-06-29,2013-02-06,2021-07-01,194,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 525d,2013-06-18,2014-05-23,2021-07-01,14,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 328d,2013-07-05,2014-04-29,2021-11-01,2,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 328d,2014-04-22,2014-04-22,2021-11-01,1,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 420d,2013-06-27,2015-01-28,2021-11-01,432,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
비엠더블유,BMW 420d,2014-04-28,2015-02-23,2021-11-01,264,"BMW 자체 품질조사 결과 2011년 3월 31일부터 2020년 8월 28일까지 생산된 BMW 118d, 120d, 220d, 320d, 323d, 328d, 420d, 435d, 518d, 520d, 525d, 530d, 535d, 630d, 640d, 730d, 730Ld, 740d, 740Ld,750Ld, 840d, M550d, X1, X3, X4, X4 M40d, X5, X5 M50d, X6, X6 M50d, X7 모델 중 일부 차량에서 극히 드문 경우, 배기가스재순환장치(EGR) 쿨러의 제작결함이 발견 되었습니다."
